epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,0.00038703926419839265,0.9255718741416931,0.27844914436340334
1,0.6678990125656128,6.420398842601571e-05,0.9698745741844177,0.11953495901823044
2,0.4576457142829895,5.0035946114803667e-05,0.9757934818267823,0.10623117637634277
3,0.38994741439819336,1.8276509952556808e-05,0.984671507358551,0.07407972118258477
4,0.37335607409477234,2.6873814924329052e-05,0.9842462821006774,0.08128248766064644
5,0.35974785685539246,1.3394705678365426e-05,0.9882600245475769,0.06867627248167991
6,0.3624420464038849,1.0912509813351789e-05,0.9902112736701966,0.061026431411504746
7,0.3481523394584656,1.132237009369419e-05,0.990121877670288,0.06468784821033478
8,0.34448307752609253,1.157804784088512e-05,0.9896263208389282,0.06613517025113105
9,0.3433590531349182,8.699523939867504e-06,0.9919721875190735,0.056688341796398166
10,0.3426148295402527,7.835762355171028e-06,0.9922866516113281,0.05731857261061669
11,0.3406974673271179,1.0494654485228239e-05,0.9913933291435242,0.06501446336507798
12,0.34160906076431274,8.794992329058005e-06,0.9917467203140259,0.05931479075551033
13,0.33106938004493713,7.78604823972273e-06,0.9924627523422241,0.05955064159631729
14,0.3321109712123871,6.597862162379897e-06,0.9931792140007019,0.05309851661324501
15,0.33151331543922424,6.4280850110662865e-06,0.9931650757789612,0.05479061633348465
16,0.3348705768585205,6.046385762601858e-06,0.9931894474029541,0.055516569763422015
17,0.32661110162734985,7.0130671556398735e-06,0.9933410396575928,0.05102883416414261
18,0.32621097564697266,6.036065220541786e-06,0.9934170398712158,0.052233694046735765
19,0.32509344816207886,1.2677945142058888e-05,0.9905729246139526,0.058287615299224854
20,0.3324699103832245,1.1468602868262679e-05,0.9913106169700623,0.06342753300070762
21,0.3339020311832428,8.367757120140596e-06,0.9923800373077393,0.0590443968474865
22,0.32743769884109497,5.793048210762208e-06,0.9934431791305542,0.053864248424768446
23,0.3220764994621277,1.2293291845708154e-05,0.9916631851196289,0.06632823878526688
24,0.3273751139640808,9.16421382498811e-06,0.9931726512908936,0.053300865679979326
25,0.32449764013290405,6.099194000853459e-06,0.9937634015083313,0.053068816214799884
26,0.32371777296066284,6.42830976175901e-06,0.9933636388778686,0.053385530620813366
27,0.3198281526565552,8.771758833972854e-06,0.9923147630691528,0.05617804455757141
28,0.3248770833015442,5.008531768908142e-06,0.9945057091712952,0.051006797343492505
29,0.3211674988269806,1.3613295392133295e-05,0.9906243686676025,0.06720229649543762
30,0.32174235582351685,9.984100433939602e-06,0.9928355765342712,0.06191367566585541
31,0.3217530846595764,7.022907284408575e-06,0.9932662682533264,0.05449651351571083
32,0.32363173365592957,5.218612583121285e-06,0.9943827738761902,0.051674604773521426
33,0.3189825415611267,4.9834092696983135e-06,0.9944645991325378,0.049592339992523195
34,0.3184364438056946,4.925453293253667e-06,0.994405869960785,0.048915018856525425
35,0.3211025893688202,5.886483077119919e-06,0.9939229664802551,0.05178845226764679
36,0.3161120116710663,8.783116752965725e-06,0.9925949087142945,0.05275171712040901
37,0.3203214704990387,8.519958040778875e-06,0.9933614492416382,0.05349746868014336
38,0.3201248049736023,5.0645330829866e-06,0.9944183764457702,0.04951873499155045
39,0.3206377327442169,4.757121658258256e-06,0.9947705235481262,0.04911386716365814
40,0.3165057897567749,5.543812567339046e-06,0.994458167552948,0.05062057641148567
41,0.32172420620918274,7.0907040208112444e-06,0.9942822251319885,0.05632673460245132
42,0.3154517114162445,4.881152222878882e-06,0.9946927461624145,0.04866151463985443
43,0.3141849637031555,6.662581918135402e-06,0.9938120894432068,0.05581289902329445
44,0.3167276680469513,5.675845191944973e-06,0.9941376338005066,0.05343673437833786
45,0.3161422610282898,4.378988136522821e-06,0.9948962388038636,0.04978723937273025
46,0.3196280598640442,4.230075435771141e-06,0.9950450720787049,0.04847243270277977
47,0.3172394633293152,6.8834287903882795e-06,0.9931283850669861,0.05397507405281067
48,0.31480318307876587,8.687459609063808e-06,0.9932081694602967,0.056698045939207076
49,0.3162716329097748,7.025366929156007e-06,0.9931951622962951,0.052868348717689514
50,0.31542032957077026,1.1804429268522654e-05,0.9909495587348938,0.06360986950993539
51,0.3184712827205658,4.6222753408073915e-06,0.9948788509368897,0.05013691830635071
52,0.3161887526512146,8.876480316757807e-06,0.9929086761474609,0.053083903819322584
53,0.3167087733745575,4.624897995199717e-06,0.9948057193756104,0.04830268347263336
54,0.31304535269737244,1.0195289891271386e-05,0.9931110224723816,0.05916944023966789
55,0.31985193490982056,4.6503135927196124e-06,0.9949325466156006,0.04630045086145401
56,0.3131423592567444,4.9162752411575635e-06,0.9949737634658814,0.048997617959976196
57,0.3112817406654358,6.377475196131854e-06,0.994375271320343,0.053524773329496386
58,0.31586915254592896,5.304672777128872e-06,0.9945334196090698,0.04827443993091583
59,0.3143194317817688,4.319838708397583e-06,0.9950624947547912,0.04895620518922806
60,0.31216099858283997,4.361576671726652e-06,0.9951132512092591,0.047343986481428145
61,0.3125366270542145,1.1094100762420567e-05,0.991262839794159,0.060395204424858094
