epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,1.009827576637268,-0.00017700301663717256,0.7436998119354248
1,2.5473365783691406,0.0005981826987117529,0.29504056930541994,0.5469749364852905
2,1.2582943439483643,0.0004009720835601911,0.5635154762268066,0.3896097536087036
3,0.7522672414779663,0.0001343785329372622,0.8899034543037414,0.2061397578716278
4,0.5606269240379333,3.4855002173571847e-05,0.8816719551086426,0.1013805770277977
5,0.501865029335022,3.95862997538643e-05,0.8338067235946656,0.1021668964624405
6,0.4729597866535187,1.892048888839781e-05,0.9068342423439026,0.0852970250248909
7,0.44666945934295654,1.6011903375328983e-05,0.9436387119293212,0.07976205077767372
8,0.4367520809173584,3.320246549264994e-05,0.9350245442390442,0.08638776814937592
9,0.41973838210105896,2.0128561111050657e-05,0.9732624578475952,0.0807093324661255
10,0.4134126901626587,5.3816084895515816e-05,0.9586112222671509,0.12267321461439133
11,0.4059942364692688,1.631927316338988e-05,0.9436205048561096,0.07293941035866737
12,0.39900436997413635,1.3859605991456192e-05,0.9594911670684815,0.07155731225013733
13,0.3936334252357483,2.049118278955575e-05,0.9609126605987549,0.07722498404979705
14,0.38477611541748047,5.166696738160681e-05,0.9381666412353515,0.10872390997409821
15,0.3860488533973694,9.820480252528796e-06,0.9665127854347229,0.062260092854499814
16,0.38138917088508606,7.974531028594356e-06,0.9559931721687317,0.06014989230036735
17,0.37570586800575256,8.566275835619308e-06,0.9671327819824219,0.06735193780064583
18,0.37335383892059326,1.6543432007892987e-05,0.9660826411247253,0.07650902631878853
19,0.3723398447036743,8.454022707155672e-06,0.9747305221557617,0.06548760908842087
20,0.36456960439682007,7.4726103885041085e-06,0.9732380084991455,0.06045985397696495
21,0.36525148153305054,8.188695301214465e-06,0.9855544624328614,0.05962833446264267
22,0.36218252778053284,3.658265227568336e-05,0.9630668935775757,0.09421185946464539
23,0.36047399044036865,1.439702426432632e-05,0.9721044101715088,0.07690639463067055
24,0.3574800193309784,3.523803988355212e-05,0.9683657612800598,0.09401177418231964
25,0.3564937114715576,1.1011283088009804e-05,0.9791787595748901,0.06407917976379394
26,0.3567734658718109,2.1968773784465156e-05,0.9845472378730774,0.07906932008266448
27,0.35375064611434937,6.3348703897645465e-06,0.9810873594284057,0.05599958851933479
28,0.3529318869113922,1.1863148440170335e-05,0.9795225548744202,0.06769107148051262
29,0.35026949644088745,1.0149264373467304e-05,0.9763818845748902,0.06478578808903694
30,0.34818005561828613,1.8347933786571957e-05,0.9708063154220581,0.07715129163861274
31,0.34750548005104065,2.995215398550499e-05,0.9757974390983581,0.0926925379037857
32,0.3459117114543915,1.094259360252181e-05,0.977618339061737,0.06063278236985207
33,0.34438666701316833,6.442962321671075e-06,0.9790991163253784,0.056732276886701585
34,0.34210190176963806,1.0130624188604998e-05,0.9822776737213135,0.062453314125537875
35,0.3428689241409302,6.420346177037572e-06,0.9850172371864319,0.05444396355748177
36,0.3406568467617035,1.6288112405163703e-05,0.9828921890258789,0.07059199547767639
37,0.3441683053970337,1.3133394277247135e-05,0.9882596693038941,0.0673594106733799
38,0.3399459421634674,2.61071380082285e-05,0.9793933057785034,0.08294923484325409
39,0.3404266834259033,7.856718171751708e-06,0.9863658175468445,0.0572265610396862
40,0.33652329444885254,8.198088675271719e-06,0.9839270305633545,0.06066233912110329
41,0.3371025025844574,1.0396592533652439e-05,0.9890709834098816,0.05469348323345184
42,0.3349291682243347,5.903585146370461e-06,0.9918481612205505,0.05504704177379608
43,0.3342234492301941,5.799682077849866e-06,0.9880009427070617,0.05165376606583595
44,0.333149790763855,4.772866293933475e-06,0.9884896612167359,0.051607177078723906
45,0.3348768651485443,6.301009092567256e-06,0.9888484282493591,0.05698004302382469
46,0.3337078094482422,5.530620246645412e-06,0.9906400418281556,0.05408813238143921
47,0.33557751774787903,5.925444977037841e-06,0.9882310724258423,0.04917698681354523
48,0.3326297402381897,4.278176442312542e-06,0.989652274608612,0.05033013314008713
49,0.33117106556892395,9.603169935871846e-06,0.988636155128479,0.057617404401302336
50,0.32940828800201416,8.531908646546072e-06,0.9898705968856811,0.059054624289274216
51,0.3291449248790741,1.6335195185092744e-05,0.9896097569465637,0.07103287929296494
52,0.328910768032074,1.0353556841437239e-05,0.9860811696052552,0.063318478256464
53,0.32856154441833496,8.465840990538708e-06,0.9859688577651977,0.06066802823543548
54,0.32845911383628845,4.619963321601972e-06,0.9920812835693359,0.04777323254942894
55,0.3266383409500122,4.432868155709002e-05,0.9788056101799011,0.10400187361240387
56,0.3301474153995514,5.381595341532375e-06,0.9905670151710511,0.05010619622468948
57,0.3243958055973053,5.17693349320325e-06,0.9916927795410156,0.051645852744579314
58,0.3257315456867218,1.3090207270579413e-05,0.9866938948631286,0.06628560575842857
59,0.32641035318374634,1.7409079155186192e-05,0.9873987398147583,0.07153544974327088
60,0.3289974629878998,6.869327131425962e-06,0.9905294179916382,0.05405652463436127
61,0.32332247495651245,5.310596920026001e-06,0.9918382182121277,0.04928310480713844
62,0.32346436381340027,5.881025583221344e-06,0.9906835074424744,0.05281615081429482
63,0.3231538236141205,5.2121949920547195e-06,0.9933639435768128,0.05010091644525528
64,0.32446250319480896,5.070215185696725e-06,0.9911690101623535,0.05162830954790115
65,0.32009458541870117,4.456960650713881e-06,0.993596887588501,0.05280604520440101
66,0.3226565718650818,4.513317446253495e-06,0.9906299724578858,0.05198253470659256
67,0.3220858573913574,7.632872875547037e-06,0.9901820921897888,0.05629001191258431
68,0.3206828236579895,1.7654089737334287e-05,0.9852752342224121,0.078013563901186
69,0.3210712671279907,7.919856676380731e-06,0.9930745401382446,0.056619513392448424
70,0.32228511571884155,1.046021508591366e-05,0.9889701886177062,0.06472801965475082
71,0.3214722275733948,3.701755804286222e-06,0.9927546796798706,0.05017297714948654
72,0.31893599033355713,1.2358854652120499e-05,0.9912227993011474,0.06430985167622566
73,0.3195863664150238,6.194080817294889e-06,0.9936029925346375,0.050477683663368224
74,0.3201838731765747,1.3522008142899722e-05,0.989771870136261,0.06824705252051354
75,0.3190526068210602,4.894413968941081e-06,0.9929106369018554,0.05124221208691597
76,0.3189944326877594,4.245010024533258e-06,0.9925091943740845,0.048685788750648495
77,0.31822678446769714,4.238625953803421e-06,0.9943218350410461,0.04919689175486565
78,0.3180526793003082,9.985418546420988e-06,0.98887318277359,0.06360629364848137
79,0.3199968934059143,6.160243070553406e-06,0.9920703172683716,0.05309872359037399
80,0.31613990664482117,8.404533609791542e-06,0.9930233507156372,0.05602174696326256
81,0.31563600897789,1.6368418273486894e-05,0.9897799758911133,0.06734408643841744
82,0.3198528289794922,7.515083385442267e-06,0.9912626256942749,0.05650468972325325
83,0.3174391984939575,4.985932100680657e-06,0.9937852778434754,0.04965439909696579
84,0.3156464993953705,9.047042814927408e-06,0.9924564661979676,0.05972775873541832
85,0.31821349263191223,3.6237562380847522e-06,0.9948353118896485,0.047707981556653976
86,0.31503021717071533,8.46967372126528e-06,0.9934538435935975,0.05215674471855163
87,0.3151506185531616,4.450759724932141e-06,0.993881974697113,0.045875925093889235
88,0.3134532570838928,4.828349352465011e-06,0.9945433878898621,0.04698312598466873
89,0.31448471546173096,3.379818660505407e-06,0.9944327869415284,0.04434968121349812
90,0.3142062723636627,8.137502756653703e-06,0.9930930247306824,0.05258954453468323
91,0.3147940933704376,4.73695337495883e-06,0.994604790687561,0.04896053516864777
92,0.3141716718673706,6.855285821075086e-06,0.9936145005226136,0.057394494891166686
93,0.3136500120162964,6.651309904555092e-06,0.9938945064544678,0.050542332589626315
