epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,0.000387039263616316,0.9255719141960144,0.27893944656848907
1,0.6420164704322815,6.909244606504217e-05,0.9688222846984863,0.1340296670794487
2,0.43777257204055786,2.9736440810665955e-05,0.9803217391967773,0.08826759946346283
3,0.40165263414382935,2.3755368885758798e-05,0.983862675189972,0.0739104605615139
4,0.3848603665828705,1.4007215155288578e-05,0.9879493908882141,0.06544694441556931
5,0.36483436822891235,1.1883329276315635e-05,0.988680106639862,0.06413997623324394
6,0.3542085289955139,1.3293539737787797e-05,0.9887289080619812,0.06459542772173882
7,0.3467044234275818,9.621044668165268e-06,0.990994179725647,0.059780897319316864
8,0.34207412600517273,8.322400857650792e-06,0.9914922661781311,0.05786119797825813
9,0.33825427293777466,9.503973986284109e-06,0.9912889432907105,0.06333408984541893
10,0.34046369791030884,1.940145913977176e-05,0.9888210225105286,0.07101378265023231
11,0.33778896927833557,1.033928648030269e-05,0.9914638319015503,0.055385001093149186
12,0.33611756563186646,1.0504759062314406e-05,0.9918996200561524,0.06140107044577599
13,0.33515891432762146,1.3263308235764271e-05,0.990193392276764,0.06923669323325157
14,0.34012073278427124,7.3428054565738425e-06,0.9929148497581481,0.054412440568208695
15,0.3300991654396057,7.492365351936314e-06,0.993017264842987,0.05561876481771469
16,0.3313426971435547,9.150537644018185e-06,0.9916332187652588,0.06453654053807259
17,0.3309699594974518,6.872289790408104e-06,0.9931721091270447,0.055409561961889266
18,0.32906702160835266,6.727476567903068e-06,0.9932237482070922,0.05658211451768875
19,0.3268282115459442,6.93021108963876e-06,0.9924799585342408,0.053741044342517856
20,0.33006057143211365,1.1902770136657636e-05,0.9901732439994813,0.06673801255226135
21,0.3278072476387024,6.236369168618694e-06,0.9935858101844788,0.05278058925271034
22,0.32334384322166443,7.568464849100564e-06,0.9928973789215088,0.052673397451639174
23,0.3330431282520294,6.916416154126637e-06,0.9932220573425293,0.05789203375577927
24,0.3275448679924011,5.977276765406714e-06,0.9939501404762268,0.05087374669313431
25,0.3196313977241516,6.594383492483757e-06,0.9939007077217102,0.055268559575080874
26,0.32471391558647156,1.0606687046674779e-05,0.9921021552085877,0.06505062264204026
27,0.32144269347190857,5.480492569404305e-06,0.994182026386261,0.05078221637010574
28,0.31761014461517334,3.342463757144287e-05,0.9843563227653503,0.09171895188093185
