epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,1.0029783563613892,0.00018211570172570646,0.6713667407035827
1,2.5434274673461914,0.0008559158160351217,0.2511053550243378,0.5599874558448792
2,0.9712414741516113,0.0003889672417426482,0.6985612077713013,0.4657632601261139
3,0.6593521237373352,8.34345432522241e-05,0.8365269598960876,0.1481137579679489
4,0.41201919317245483,4.198058412293904e-05,0.879194673538208,0.10552793550491334
5,0.32638019323349,5.4792055569123474e-05,0.8911610412597656,0.1175188648700714
6,0.27062469720840454,2.7555906446650625e-05,0.9158066115379333,0.08816310268640518
7,0.24835382401943207,6.939675792818889e-05,0.8979861207008362,0.13405546915531158
8,0.22079677879810333,3.153716486121994e-05,0.942207037448883,0.09549343812465667
9,0.1938484162092209,2.5580567089491525e-05,0.9420008263587951,0.08229266002774238
10,0.17923489212989807,1.758311004959978e-05,0.9243739595413208,0.07444974559545517
11,0.17142722010612488,1.8593866661831272e-05,0.9555698008537292,0.0775271689593792
12,0.16220368444919586,1.3374069349083584e-05,0.970775938987732,0.0679653870165348
13,0.15073570609092712,1.5464780772163068e-05,0.9492007474899292,0.06887919399142266
14,0.1485062837600708,1.1516933314851486e-05,0.9776536808013916,0.06644533222913743
15,0.1409919261932373,1.554268340987619e-05,0.9550028100013733,0.07626606789231301
16,0.13502119481563568,1.1799197589425604e-05,0.968571711063385,0.06709928247332574
17,0.13690638542175293,1.2033536775561514e-05,0.9655034747123719,0.0699790903031826
18,0.1271534115076065,1.7757517758582254e-05,0.9703059544563294,0.07151830092072486
19,0.12590228021144867,3.7119992324733176e-05,0.963083936214447,0.09711413908004761
20,0.12527872622013092,9.887756379612256e-06,0.9680972785949707,0.06408558648824692
21,0.12162162363529205,1.337427396356361e-05,0.9767615880966186,0.07153885880112648
22,0.11073163896799088,9.287393397244159e-06,0.9751336808204651,0.061942760199308396
23,0.11711152642965317,2.0209564645483624e-05,0.9731955833435059,0.08280839681625367
24,0.11463480442762375,1.3813900633977027e-05,0.9740254740715026,0.06756657028198242
25,0.11107894778251648,1.1221117441891693e-05,0.9767389097213746,0.06456124231219292
26,0.11033967137336731,1.0495296926819719e-05,0.9801444010734558,0.06278671550750732
27,0.107436403632164,8.529554830602137e-06,0.9856062750816346,0.06319469299912453
28,0.10511697083711624,9.46094101163908e-06,0.9842907915115356,0.06689013385772705
29,0.10571075975894928,7.076535457599675e-06,0.9857440943717957,0.05666406828165054
30,0.10372785478830338,8.697779961948981e-06,0.9828977508544922,0.05969543245434761
31,0.1014290452003479,9.672664382378572e-06,0.984587308883667,0.06353911447525025
32,0.10659922659397125,6.857699785541627e-06,0.9854766592979431,0.05695191004872322
33,0.0978594496846199,6.7661442844837435e-06,0.9874711737632752,0.0573493110537529
34,0.09669332206249237,1.2982628129975637e-05,0.9817694954872132,0.06859295433759689
35,0.09423106908798218,1.0974619617627469e-05,0.9867153973579407,0.06419175434112549
36,0.09515060484409332,8.704911329914466e-06,0.9852708992958069,0.06081424584984779
37,0.09120918065309525,8.849186364386696e-06,0.9872423458099365,0.0575457124710083
38,0.0935555100440979,7.987377826793818e-06,0.9897481679916382,0.060245870590209964
39,0.08954275399446487,8.696493081515655e-06,0.9889363150596618,0.05762972024083138
40,0.09151284396648407,5.373555359255988e-06,0.9886612677574158,0.0538635356426239
41,0.09037316590547562,5.424039480203646e-06,0.9884710865020752,0.05240694808959961
42,0.09065137803554535,5.264973833618569e-06,0.9902521343231201,0.05411306592822075
43,0.0875810757279396,5.993773662339663e-06,0.9889851756095887,0.05259049081802368
44,0.08454972505569458,7.397913974273251e-06,0.9888981714248657,0.061209885597229
45,0.0861179530620575,5.6592974633531416e-06,0.9874481945037842,0.052374436616897585
46,0.0863373801112175,1.838276982016396e-05,0.984979413986206,0.07276966205239296
47,0.08506149053573608,1.244429327562102e-05,0.9904289860725403,0.0643489980995655
48,0.08512483537197113,7.199209605460055e-06,0.9887522826194763,0.05365929180383682
49,0.08259875327348709,6.340760595776373e-06,0.9901267800331116,0.05453285732865334
50,0.08256813138723373,7.954273498398834e-06,0.9890322012901306,0.05656707683205604
51,0.08163852244615555,9.610630702809431e-06,0.9867894940376282,0.06288392668962478
52,0.08042937517166138,4.903395873043337e-06,0.9903138637542724,0.05040832316875458
53,0.08285364508628845,1.275513208383927e-05,0.9874736652374267,0.0677425019145012
54,0.0792016014456749,1.2084044570656261e-05,0.9881095566749573,0.061862857401371
55,0.07893484830856323,5.292335625199485e-06,0.9902739357948304,0.053667225629091264
56,0.08064719289541245,5.591956700300216e-06,0.9918120760917664,0.052021123498678205
57,0.08152324706315994,4.9583644686208575e-06,0.9918226456642151,0.050246569305658344
58,0.0771680697798729,9.888917982607382e-06,0.9913594756126404,0.05783640223741531
59,0.07745315134525299,4.549408567982027e-06,0.9920625443458557,0.048703999131917954
60,0.07514623552560806,1.3174358955438947e-05,0.9892880215644836,0.06389049378037452
61,0.07634484767913818,5.144479076989228e-06,0.991794352054596,0.05021830633282662
62,0.07262048870325089,4.5667354334000265e-06,0.9920683040618896,0.0501746646463871
63,0.07552766799926758,4.428813272170374e-06,0.9921545495986939,0.04861099261045456
64,0.07627525925636292,4.459391895579756e-06,0.992858069896698,0.04923647767305374
65,0.07551373541355133,6.4906599054666e-06,0.990610137462616,0.05545282319188118
66,0.0743398517370224,6.93449371647148e-06,0.9912232503890991,0.051694884151220324
67,0.07283677160739899,6.992517333856086e-06,0.9918518180847168,0.05236271911859512
68,0.07389286160469055,6.854575260149431e-06,0.9922297224998474,0.05435841488838196
69,0.07649824023246765,1.4179867244820343e-05,0.9871444625854492,0.06838557127118111
70,0.07285661995410919,4.614145025698235e-06,0.9924145164489746,0.04883682724833489
71,0.07157975435256958,4.261033287548343e-06,0.992863646030426,0.04780720767378807
72,0.0733276903629303,1.4799384684010874e-05,0.9872624964714051,0.06814581388235093
73,0.07068174332380295,5.021262526497594e-06,0.9913377408981323,0.05130664193630218
74,0.07152116298675537,6.229906013686559e-06,0.993590612411499,0.05029251575469971
75,0.06858950853347778,4.768711281940341e-06,0.9938260364532471,0.047704968303442
