epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,6.043559056706727e-06,0.9930864214897156,0.0740217743217945
1,0.5142521858215332,6.071480844184407e-06,0.9922211604118347,0.0824307099878788
2,0.3474234938621521,5.459542042444809e-06,0.9927242588996887,0.07610745139420033
3,0.30996692180633545,6.519367392684216e-06,0.9915658273696899,0.07853885924816131
4,0.32155662775039673,5.0039524594467365e-06,0.9932625551223755,0.0727952633947134
5,0.29768556356430054,4.956657818183885e-06,0.9933893547058106,0.07255500666797161
6,0.28635162115097046,5.019852289478877e-06,0.993117959022522,0.07732579861581325
7,0.2945761978626251,5.236505985521944e-06,0.9929797859191895,0.07355746150016784
8,0.2840079665184021,5.938687452726299e-06,0.9919814853668213,0.07580004294216633
9,0.2858053743839264,5.664543537932331e-06,0.9924996576309204,0.07717464351654053
10,0.28771501779556274,5.109667123178952e-06,0.9934326930046081,0.07510180035233498
11,0.28471648693084717,6.38113094282744e-06,0.9916442308425903,0.08205047214031219
12,0.2803567051887512,5.950268749074894e-06,0.9921228976249695,0.07517001137137413
13,0.282370388507843,5.468107059641625e-06,0.9926606750488282,0.07840976056456565
14,0.28451353311538696,5.237214587396011e-06,0.9931603436470031,0.07439609545469283
15,0.28238946199417114,7.861291762310429e-06,0.9907016005516053,0.08068513795733452
16,0.2835334539413452,5.0212821297463965e-06,0.9933167119026184,0.07568392905592919
17,0.28311771154403687,4.9640696743153965e-06,0.9934988737106323,0.07397979818284511
18,0.2831358015537262,5.324903686414472e-06,0.9931164493560791,0.0746547194570303
19,0.2822650074958801,5.072578760518809e-06,0.9936205430030822,0.0746010272204876
20,0.28251397609710693,5.8839673911279535e-06,0.9923288502693176,0.07780885410308838
21,0.283827006816864,6.834488198364852e-06,0.9913818402290344,0.07879873660206795
22,0.2808055877685547,5.035599639086285e-06,0.9930831575393677,0.0753231422752142
23,0.2831708490848541,6.908995279445662e-06,0.9912662763595581,0.07771499590575695
24,0.28092414140701294,6.5892092243302615e-06,0.991705060005188,0.07760899421572685
25,0.2821624279022217,5.811802460812032e-06,0.9924765338897705,0.07542715263366699
26,0.2830999493598938,5.20575466180162e-06,0.9929933371543884,0.07407293559610843
27,0.28003793954849243,6.065285746444715e-06,0.9917958226203919,0.08447442060709
28,0.2804870009422302,6.174211053803447e-06,0.9921450991630554,0.07912839595973492
29,0.28014612197875977,5.139065026014578e-06,0.9932990827560425,0.07347514095902442
30,0.2818712592124939,5.1349960613151775e-06,0.9930788459777832,0.07205573570728302
