,brightness,PoseNet,MAE,MSE,NLPD,PSNR,UIQI,LPIPS_vgg,SSIM,MSSIM
40,-0.19999999999999996,0.5865541100502014,0.006552631501108408,0.0008679592865519226,0.06238687038421631,-inf,,0.12059660255908966,0.8986960649490356,0.37313517928123474
41,-0.17999999999999994,0.5587326288223267,0.006406194064766169,0.0008125189342536032,0.062022775411605835,-inf,,0.11592207103967667,0.9001479148864746,0.40345731377601624
42,-0.16000000000000003,0.5260393023490906,0.006187735125422478,0.0007385095814242959,0.061451490968465805,-inf,,0.10932417213916779,0.9024228453636169,0.44271937012672424
43,-0.14,0.48475533723831177,0.005881245248019695,0.0006468810606747866,0.06061014533042908,-inf,,0.10045973211526871,0.9057673215866089,0.4909408390522003
44,-0.12,0.4352720379829407,0.005471743643283844,0.0005407855496741831,0.05941642075777054,-inf,,0.0892586037516594,0.9104355573654175,0.5476082563400269
45,-0.09999999999999998,0.3754638135433197,0.004943191073834896,0.0004249359481036663,0.05775415524840355,-inf,,0.0760754719376564,0.9167352318763733,0.6143254637718201
46,-0.07999999999999996,0.30521777272224426,0.004278491251170635,0.0003057810536120087,0.05536537244915962,-inf,,0.0605706050992012,0.9250734448432922,0.6932039856910706
47,-0.05999999999999994,0.22905687987804413,0.0034623555839061737,0.00019205446005798876,0.051555052399635315,-inf,,0.04292207956314087,0.9360348582267761,0.7822473645210266
48,-0.040000000000000036,0.15253838896751404,0.0024823250714689493,9.46196450968273e-05,0.04440508037805557,-inf,,0.0244118794798851,0.9510088562965393,0.877456545829773
49,-0.020000000000000018,0.07907416671514511,0.0013292215298861265,2.6013716706074774e-05,0.029628684744238853,-inf,,0.007909406907856464,0.9742892980575562,0.9630350470542908
50,0.0,0.030605925247073174,0.0,0.0,0.0,inf,,0.0,1.0,1.0
51,0.020000000000000018,0.12469006329774857,0.019999999552965164,0.000400000048102811,3.283567764356121e-07,18.32210350036621,0.08346113562583923,0.00039580464363098145,0.09003131091594696,0.951839029788971
52,0.040000000000000036,0.2186966836452484,0.03999999910593033,0.0016000004252418876,5.972459007352882e-07,13.381953239440918,0.07433025538921356,0.0016474646981805563,0.07600131630897522,0.9210228323936462
53,0.06000000000000005,0.29127198457717896,0.06000000238418579,0.0036000004038214684,6.011223945279198e-07,10.802140235900879,0.06772181391716003,0.003264864906668663,0.06847064197063446,0.8978034853935242
54,0.08000000000000007,0.343240886926651,0.07999999821186066,0.006400000769644976,1.1603774510149378e-06,9.142098426818848,0.06241279095411301,0.0049831741489470005,0.06283688545227051,0.8789479732513428
55,0.10000000000000009,0.37961113452911377,0.10000001639127731,0.009999999776482582,8.900620969143347e-07,7.96167516708374,0.05796575918793678,0.006565844640135765,0.05823732167482376,0.8634353280067444
56,0.1200000000000001,0.4059077799320221,0.12000000476837158,0.014400001615285873,1.1660962400128483e-06,7.070221900939941,0.05414258688688278,0.007947143167257309,0.054333001375198364,0.849385142326355
57,0.14000000000000012,0.4259927570819855,0.14000000059604645,0.019600002095103264,1.1732482789739151e-06,6.368984699249268,0.05081135407090187,0.009466096758842468,0.050951454788446426,0.8375418186187744
58,0.15999999999999992,0.44207727909088135,0.1599999964237213,0.025600001215934753,2.2993333459453424e-06,5.800760746002197,0.04787361994385719,0.010854936204850674,0.04798107594251633,0.826273500919342
59,0.17999999999999994,0.45544424653053284,0.18000003695487976,0.03240000084042549,6.587316079276206e-07,5.329750061035156,0.04525376483798027,0.012307274155318737,0.045339472591876984,0.8182675838470459
60,0.19999999999999996,0.4669075310230255,0.20000003278255463,0.03999999910593033,1.7504098650533706e-06,4.93223762512207,0.04291344806551933,0.014059636741876602,0.04298235848546028,0.80873703956604
61,0.21999999999999997,0.4770187735557556,0.2200000137090683,0.048399992287158966,6.653446007476305e-07,4.591803550720215,,0.016013745218515396,0.04085083678364754,0.8011622428894043
62,0.24,0.48619404435157776,0.24000000953674316,0.057600006461143494,2.3100312773749465e-06,4.296679973602295,0.038874682039022446,0.01818970963358879,0.03892393782734871,0.7916180491447449
63,0.26,0.49474871158599854,0.25999999046325684,0.06760000437498093,3.781616726428183e-07,4.038182735443115,0.03712141513824463,0.020800448954105377,0.03716526925563812,0.7889672517776489
