epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,2.199064056185307e-05,0.9870144577026367,0.06712630197405815
1,0.5788798928260803,1.1333644313708647e-05,0.9916189904212952,0.05670494914054871
2,0.40032392740249634,8.466254621453118e-06,0.9927472524642944,0.05065041798353195
3,0.39095228910446167,6.787829679524293e-06,0.9935252094268798,0.049059798747301105
4,0.40751469135284424,6.515898521683994e-06,0.9936554884910583,0.045328413039445875
5,0.3274673819541931,5.920869210967794e-06,0.9938778319358825,0.047006372600793836
6,0.326562762260437,5.665025919370237e-06,0.9941593418121338,0.04732984554767609
7,0.3264384865760803,5.186727643376799e-06,0.9945738430023193,0.04437653920054436
8,0.32844582200050354,1.054981239940389e-05,0.9927860207557678,0.05364550319314003
9,0.3246605396270752,5.673758507327875e-06,0.9944272165298462,0.04405641341209412
10,0.3261865973472595,5.415991910922458e-06,0.9946449332237244,0.04379869765043259
11,0.3180086612701416,4.93661479686125e-06,0.9946968021392822,0.04286639842391014
12,0.31914621591567993,6.21141606461606e-06,0.9942708764076232,0.04413160651922226
13,0.3169931173324585,6.272119928325992e-06,0.9943322114944458,0.045729168862104416
14,0.32171347737312317,7.2138153245759896e-06,0.9932360186576843,0.048005048841238025
15,0.32075658440589905,4.621370208951703e-06,0.9948562369346619,0.04343726968765259
16,0.3124123811721802,5.682952350980486e-06,0.9944130573272705,0.044464761584997174
17,0.3177386522293091,6.152076561193098e-06,0.9942821388244629,0.046455783009529114
18,0.31566351652145386,4.406070518598426e-06,0.9952826414108277,0.042847058162093166
19,0.31224215030670166,6.085949011321645e-06,0.9944799208641052,0.04536192157864571
20,0.3197517991065979,4.501468660237151e-06,0.9952153725624084,0.04258709910511971
21,0.31255507469177246,4.523747870734951e-06,0.9949588470458984,0.041740595906972884
22,0.3128041923046112,7.764825411868514e-06,0.9940417881011963,0.04925127333402634
23,0.3124764859676361,4.6483254773193035e-06,0.9951733312606812,0.04243468181788922
24,0.3116232454776764,4.425600173817656e-06,0.9952101669311524,0.04210498665273189
25,0.31431594491004944,4.592938672431046e-06,0.9952408843040467,0.04392577329277992
26,0.31173908710479736,5.332175571311382e-06,0.9949439930915832,0.04380998522043228
27,0.31193286180496216,5.7479111947031926e-06,0.9949509515762329,0.04346373796463013
28,0.31411072611808777,4.0929840242824864e-06,0.995431574344635,0.04179140295088291
29,0.3110462427139282,4.255305523656716e-06,0.995330029964447,0.04110690170526504
30,0.30952519178390503,4.749496267322684e-06,0.9949382524490357,0.04318614175915718
31,0.3094899356365204,4.862796307861572e-06,0.9949019675254822,0.043359594970941544
32,0.3064331114292145,5.9577960510068806e-06,0.9947798948287964,0.04627346941828728
33,0.31338679790496826,4.1126646719931155e-06,0.9954871439933777,0.041359570890665054
34,0.30845996737480164,4.989238493180892e-06,0.9953482646942139,0.043131246715784076
35,0.3155135214328766,4.312163140639314e-06,0.9952505278587341,0.041539309993386266
36,0.31278249621391296,4.313663431275927e-06,0.9954556603431701,0.0433942668735981
37,0.3087617754936218,7.418104325552122e-06,0.993490159034729,0.04552202183008194
38,0.3153059482574463,5.410339957961696e-06,0.995024667263031,0.04527474126219749
39,0.31248873472213745,4.212721533804142e-06,0.9955980024337768,0.04099000537395477
40,0.3080378770828247,3.841332172669354e-06,0.9954785833358765,0.04109061083197594
41,0.31087958812713623,4.070624714586302e-06,0.9953571643829345,0.04323584932088852
42,0.3137636184692383,5.907437443966046e-06,0.9941905159950256,0.04399413207173347
43,0.3103271424770355,5.478939470776823e-06,0.9949915270805358,0.04397269457578659
44,0.3074508607387543,4.89485641810461e-06,0.9948594036102295,0.0416367409825325
45,0.3113255500793457,7.820032265954068e-06,0.9932664632797241,0.048133671820163725
46,0.3077671229839325,5.269925366519601e-06,0.9949162569046021,0.04461489836871624
47,0.3141268789768219,3.861311043692694e-06,0.9953233942985534,0.04256247514486313
48,0.3123522996902466,3.874623569572577e-06,0.9953444867134095,0.04190718746185303
49,0.3053146004676819,3.76051171861036e-06,0.995637083530426,0.04112256941199303
50,0.3099745512008667,3.8509576152137015e-06,0.9955677332878112,0.04235301402211189
51,0.30668315291404724,6.419132136215921e-06,0.9944514427185058,0.04535813453793526
52,0.30930569767951965,4.738577893476758e-06,0.9954164867401123,0.04375615368783474
53,0.30799800157546997,3.9048711223586e-06,0.9954699506759643,0.04098866854608059
54,0.30687081813812256,4.457798622752307e-06,0.9951277704238891,0.04348573650419712
55,0.3098881244659424,1.0547365105594508e-05,0.9922969346046447,0.054334039688110354
56,0.31302985548973083,4.580394311233249e-06,0.9953510298728943,0.04214363776147365
57,0.3078067898750305,3.7975046170686255e-06,0.9957017664909362,0.039894642740488054
58,0.3098094165325165,3.9100515568861736e-06,0.9954742279052734,0.041252480715513226
59,0.3030397593975067,3.9204275972224425e-06,0.9955343747138977,0.04048795425891876
60,0.30422431230545044,4.458342988982622e-06,0.9954156322479248,0.0407418729364872
61,0.3068787753582001,3.8652137336612215e-06,0.9956070408821106,0.04074508519470692
62,0.3050338625907898,4.110471656531445e-06,0.9955438542366027,0.042177858382463455
63,0.30792656540870667,3.969718330154138e-06,0.9954948992729187,0.04163742512464523
64,0.30580660700798035,3.9929898548507484e-06,0.995369912147522,0.040841598704457284
65,0.3062175214290619,5.53610966380802e-06,0.9947947497367859,0.043809395849704745
66,0.31280529499053955,4.724990145405172e-06,0.9954974136352539,0.04170837284624577
67,0.31041261553764343,4.827421953450539e-06,0.9948702359199524,0.042728627428412436
68,0.3127277195453644,7.16118917989661e-06,0.9940250911712647,0.046055870205163954
69,0.3102273941040039,4.1600882223065125e-06,0.9954051308631897,0.04067747963964939
70,0.31098663806915283,4.783910832884431e-06,0.9948876242637634,0.043192406222224235
71,0.30867278575897217,3.945003832996008e-06,0.995445689201355,0.041349200561642645
72,0.3067901134490967,5.475506479342585e-06,0.994252329826355,0.043507050961256025
73,0.3089108467102051,3.717980378496577e-06,0.9956009111404419,0.04169340160489082
74,0.3035867214202881,6.538811539940071e-06,0.9942142472267151,0.04762688300013542
75,0.30360841751098633,3.765950950764818e-06,0.9957086772918701,0.040983682081103326
76,0.30491894483566284,4.882159862063417e-06,0.9948945751190186,0.04310989087820053
77,0.30703678727149963,5.153278267243877e-06,0.9945412969589233,0.04233879891037941
78,0.3073018491268158,5.115717474836856e-06,0.9949797239303589,0.04376499181985855
79,0.3047885298728943,3.731799383785983e-06,0.9956949462890625,0.04067177067697048
80,0.30313384532928467,4.341720119555248e-06,0.9954806070327759,0.04226233714818955
81,0.3010966181755066,3.5741378587772486e-06,0.9958574476242066,0.04026478865742683
82,0.3017804026603699,4.225682769174455e-06,0.9950729312896729,0.04302284723520279
