epoch,mean training loss,val MSE,val_SSIM,Downstream MAE
0,0.0,4.405181245238055e-05,0.9671755466461182,0.477835210442543
1,0.5352764129638672,2.1644990076310933e-05,0.9746456007957458,0.4650988496541977
2,0.35843425989151,2.0171445445157587e-05,0.9774754824638366,0.4630671579837799
3,0.35005736351013184,1.9551098375814036e-05,0.9769976668357849,0.4646490148305893
4,0.3393147587776184,1.928914990276098e-05,0.9774347610473633,0.46538416111469266
5,0.32864439487457275,1.9257822772487997e-05,0.9791185264587402,0.46213957607746126
6,0.3137267827987671,1.813317503911094e-05,0.9797422065734863,0.4630042860507965
7,0.32629966735839844,1.7893374562845566e-05,0.9788694767951965,0.4634434568881989
8,0.31900739669799805,1.7677955354884033e-05,0.9796941213607788,0.4633782747983933
9,0.3152240216732025,1.816426893492462e-05,0.9786232056617736,0.4663318110704422
10,0.3110806941986084,1.7162759409984572e-05,0.9796503725051879,0.4635934399366379
11,0.32002121210098267,1.8759033584501595e-05,0.9772531766891479,0.4669693193435669
12,0.3095541000366211,1.6848513925651786e-05,0.9801215648651123,0.4638166880607605
13,0.3078238070011139,1.6778600329416804e-05,0.9795871229171753,0.46379027390480043
14,0.30750566720962524,1.6692387514922304e-05,0.9802281575202942,0.4639027465581894
15,0.31885576248168945,1.6384916387323755e-05,0.9805441384315491,0.46414253568649294
16,0.31068652868270874,1.6087586671346798e-05,0.9808414540290833,0.4632651124000549
17,0.30660176277160645,1.7201859089254867e-05,0.9793618979454041,0.4660095429420471
18,0.30992889404296875,1.6242962094111137e-05,0.9805140929222107,0.46349077010154727
19,0.315280944108963,1.5893502681137762e-05,0.9811195769309997,0.46378460562229157
20,0.30400609970092773,1.5912169175862802e-05,0.980284451007843,0.4639499912261963
21,0.30470216274261475,1.6355644424038473e-05,0.9819091176986694,0.4610477555990219
22,0.30361294746398926,1.540238277084427e-05,0.981293116569519,0.4637989209890366
23,0.3126578629016876,1.526285003274097e-05,0.9816514244079589,0.4627512081861496
24,0.3093075156211853,1.616670109797269e-05,0.9798375430107117,0.4651859096288681
25,0.3063564896583557,1.5121033502509818e-05,0.9814288272857666,0.46431720137596133
26,0.30868422985076904,1.497089262920781e-05,0.9816000556945801,0.46355643129348756
27,0.3057228922843933,1.539256273099454e-05,0.9808323578834534,0.46433721685409546
28,0.30410826206207275,1.4787124608119485e-05,0.9817764887809753,0.46403652322292327
29,0.305978000164032,1.4295869645138736e-05,0.9826935267448426,0.4636330155134201
30,0.30553197860717773,1.4566413210559403e-05,0.9827764949798584,0.4615062665939331
31,0.3030672073364258,1.4490580353594851e-05,0.9824341149330139,0.46403268015384674
32,0.3027162253856659,1.4160572172841057e-05,0.9823387198448181,0.4635378292798996
33,0.3068556487560272,1.4466586828348227e-05,0.9818899111747742,0.46524266922473906
34,0.30388811230659485,1.3927253639849369e-05,0.983457010269165,0.4615897877216339
35,0.30220940709114075,1.4510640037769918e-05,0.9821793069839477,0.4654299232959747
36,0.30228596925735474,1.3903956711146747e-05,0.9826777038574219,0.46502547919750215
37,0.30480727553367615,1.3498318119673058e-05,0.9832536969184875,0.4632322680950165
38,0.30322474241256714,1.3541299973439891e-05,0.9830230422019959,0.46432737362384796
39,0.3013014793395996,1.3771348199952626e-05,0.982905782699585,0.464168816447258
40,0.301315039396286,1.661304671142716e-05,0.979840759754181,0.46788304936885833
41,0.30546191334724426,1.3204306902480312e-05,0.9829476318359375,0.4633167359828949
42,0.30208978056907654,1.2769232180289691e-05,0.9840410165786743,0.46306520414352415
43,0.30218833684921265,1.2981892155949026e-05,0.9831872582435608,0.4636578322649002
44,0.30180925130844116,1.4824791338469368e-05,0.9810000009536743,0.4664002177715302
45,0.30111634731292725,1.2440759644960054e-05,0.9834920406341553,0.4631508835554123
46,0.29971081018447876,1.2592416122060968e-05,0.9840171909332276,0.46495960223674776
47,0.30028754472732544,1.2162991235527442e-05,0.9844504809379577,0.4642930612564087
48,0.30060791969299316,1.185446917952504e-05,0.984143774986267,0.46317923367023467
49,0.2985442280769348,1.1894839411979775e-05,0.9846721005439758,0.4637016893625259
50,0.29739195108413696,1.1322720503812889e-05,0.9847563242912293,0.4637800518274307
51,0.3000735342502594,1.3136449841113062e-05,0.982403480052948,0.46682752239704134
52,0.2993137240409851,1.152856746557518e-05,0.9848436317443847,0.4630675543546677
53,0.2973746061325073,1.1342746347509092e-05,0.9851712617874145,0.46293618738651277
54,0.29895901679992676,1.1495420221763197e-05,0.9845326952934265,0.46536762857437136
55,0.2976415753364563,1.1204885111510521e-05,0.98541450881958,0.4638113477230072
56,0.2965858578681946,1.097934733479633e-05,0.9851911458969116,0.4634968934059143
57,0.29851728677749634,1.4164196938509122e-05,0.9832505898475647,0.46846402645111085
58,0.2983763813972473,1.0681507297704229e-05,0.9856537766456605,0.46294879257678984
59,0.29720979928970337,1.0826128589542349e-05,0.9854406938552857,0.4624364244937897
60,0.298512727022171,1.288052825111663e-05,0.9840902400016784,0.46726701974868773
61,0.29760855436325073,1.1144612515636254e-05,0.9852598137855529,0.46550963306427
62,0.295925110578537,1.0424755164422094e-05,0.9859589986801147,0.4618496834039688
63,0.2969435453414917,1.0555850512901089e-05,0.9859140152931214,0.46310935604572295
64,0.2976028025150299,1.056061622512061e-05,0.9858273916244507,0.4648659809827805
65,0.2959994375705719,1.0625618935591775e-05,0.985925138950348,0.4650902029275894
66,0.2952520549297333,1.0092614091263386e-05,0.98623575258255,0.46300642466545106
67,0.29427996277809143,9.751953875820618e-06,0.9866980404853821,0.46342166090011594
68,0.2950771450996399,1.0128129742952296e-05,0.9863156390190124,0.46469190979003905
69,0.29412728548049927,1.0272332900058246e-05,0.986359516620636,0.46332492983341217
70,0.2953728437423706,9.657953916757833e-06,0.9870366191864014,0.462304616689682
71,0.29507681727409363,9.728243043355179e-06,0.9863198008537293,0.46405405378341674
72,0.2936559021472931,9.551236511470052e-06,0.9869326667785645,0.463593598484993
73,0.2935459315776825,1.0187204879912316e-05,0.9864810996055603,0.4620845161676407
74,0.29589301347732544,9.92423952993704e-06,0.9866253395080566,0.46332267808914185
75,0.29472389817237854,9.775876369531034e-06,0.9865642356872558,0.46281457221508027
76,0.2958441972732544,9.566188688040711e-06,0.9867153735160827,0.46443500006198885
77,0.2961079180240631,9.422723032912471e-06,0.9863586945533752,0.4642486760616302
78,0.2939493954181671,9.505126519798068e-06,0.9867738537788391,0.4635955721139908
79,0.2934119403362274,9.721729591547046e-06,0.9863082556724548,0.4622865312099457
80,0.2933427691459656,9.10448499416816e-06,0.9870279440879822,0.46451260101795194
81,0.2954856753349304,1.1291927126876545e-05,0.9858642921447754,0.4669774485826492
82,0.29414933919906616,9.174567789159482e-06,0.9869574918746948,0.46507841527462007
83,0.2934286594390869,9.173079804895678e-06,0.9870466623306274,0.46426320695877077
84,0.29239246249198914,1.1746576863515656e-05,0.9852236008644104,0.4676498297452927
85,0.2926923632621765,9.822158630413469e-06,0.9863819036483764,0.46456658613681795
86,0.2913804054260254,9.121594815951539e-06,0.9872673234939575,0.4653871397972107
87,0.2923842966556549,9.057261326233856e-06,0.9870738854408264,0.46419492864608763
88,0.29234778881073,9.386230842210352e-06,0.987066529750824,0.46214572858810427
89,0.2943791449069977,9.650055082602193e-06,0.9869839420318604,0.46607457530498503
90,0.293506920337677,8.913359644793673e-06,0.9874505348205567,0.46513075268268583
91,0.29177114367485046,8.82531464958447e-06,0.9872393622398377,0.4649664137363434
92,0.29206931591033936,9.096104357013246e-06,0.9871060037612915,0.46554861199855807
93,0.29150864481925964,8.512634471117054e-06,0.9876090517044067,0.4644557307958603
94,0.29084092378616333,9.95611326652579e-06,0.9865345621109008,0.46712429463863375
95,0.291429340839386,8.52000675877207e-06,0.9879618067741394,0.4641451209783554
96,0.2911953330039978,8.51072593650315e-06,0.9879388976097107,0.4635884540081024
97,0.2926409840583801,1.0410798280645395e-05,0.9872739415168762,0.4608150950670242
98,0.29446542263031006,8.852994789776857e-06,0.98756955575943,0.46449425983428955
99,0.2915264964103699,1.1058981333917472e-05,0.9855324025154114,0.4674357167482376
100,0.2909725308418274,9.55581041489495e-06,0.9871148600578308,0.46623977839946745
101,0.28946369886398315,8.561464903323212e-06,0.9878121209144592,0.46335578727722165
102,0.2901315689086914,8.356621987331891e-06,0.9882965188026428,0.46405202186107636
103,0.29135119915008545,8.463684262096649e-06,0.9882084374427795,0.4635534716844559
104,0.29111048579216003,8.293972319734166e-06,0.9883904514312745,0.46348692989349366
105,0.29096755385398865,8.779805295489496e-06,0.9878975114822388,0.464329651594162
106,0.2890216112136841,8.531742423656397e-06,0.9881621928215026,0.4643844922780991
107,0.2898327112197876,8.48419070825912e-06,0.988112741947174,0.46494336891174315
108,0.28990983963012695,9.062048949999735e-06,0.9878520054817199,0.46581151139736177
109,0.2900194227695465,9.336800143501022e-06,0.9874879789352417,0.46684033167362216
110,0.29017749428749084,9.073804663785267e-06,0.9875388889312744,0.46615091145038606
111,0.29124540090560913,8.346972124854801e-06,0.9881862492561341,0.463875151515007
112,0.29023778438568115,8.789365398115479e-06,0.9878456554412842,0.46515207600593567
113,0.2907356023788452,8.511045158229536e-06,0.9883916683197022,0.46474616086483
114,0.28935497999191284,8.098786116534028e-06,0.9890127944946289,0.46309192883968353
115,0.2879878282546997,1.0475121824129019e-05,0.986621551990509,0.4679585138559341
116,0.29144132137298584,8.452076519461116e-06,0.9882737746238709,0.4655903763771057
117,0.28912442922592163,8.022727255593053e-06,0.9884823217391968,0.46501158964633943
118,0.2889859080314636,9.827114601648645e-06,0.9871943640708923,0.4669471249580383
119,0.2892324924468994,9.38193071851856e-06,0.9872750444412232,0.4669877828359604
120,0.2900087237358093,8.385604560317007e-06,0.9884823317527771,0.4652842081785202
121,0.28851956129074097,9.164533115836093e-06,0.9876211953163146,0.46732957339286807
122,0.288828045129776,8.892042569641489e-06,0.9879427099227905,0.46629447913169864
123,0.28940549492836,7.888530446507502e-06,0.9886628961563111,0.4645266054868698
124,0.2889384627342224,1.065421633393271e-05,0.9870742244720458,0.4681700577735901
125,0.2902912497520447,8.319491847942118e-06,0.9883089032173157,0.465573694229126
126,0.2889309525489807,8.831620565615595e-06,0.9881066489219665,0.46625645077228545
127,0.2891436219215393,7.936815349239624e-06,0.9890081815719605,0.46379548525810244
128,0.2894212007522583,8.289595891255886e-06,0.9886875939369202,0.46529085671901704
129,0.2880393862724304,8.943850247305818e-06,0.9879396109580993,0.46567193102836607
130,0.28807494044303894,7.990684982360107e-06,0.9889371347427368,0.4624713495969772
131,0.28952205181121826,7.624792962815263e-06,0.9892245702743531,0.46453821313381194
132,0.2873201370239258,7.746547467831989e-06,0.988952600479126,0.4649773483276367
133,0.2885023355484009,7.473832039977424e-06,0.9894352855682373,0.46386878955364225
134,0.2874302864074707,7.728617540124105e-06,0.9890988502502441,0.4644056963920593
135,0.29085201025009155,7.962727246194845e-06,0.9889067282676697,0.4637237055301666
136,0.2900044918060303,8.024194976314902e-06,0.9887830924987793,0.46481528639793396
137,0.2866228520870209,9.690141891042004e-06,0.9869864616394043,0.4675819776058197
138,0.2868187427520752,8.87655236874707e-06,0.988188042640686,0.4663099356889725
139,0.28821051120758057,7.903258610895137e-06,0.9892461228370667,0.46459492576122285
140,0.28808149695396423,7.974268562975339e-06,0.9891056790351868,0.46492230308055876
141,0.2880770266056061,7.938944327179342e-06,0.9889174189567566,0.46416648983955383
142,0.2885020971298218,9.19909243384609e-06,0.9876947507858277,0.46696789062023164
143,0.2897801399230957,9.058491046744166e-06,0.9881354351043701,0.4678046362400055
144,0.288954496383667,7.784238030581037e-06,0.989078800201416,0.4651572074890137
145,0.2874196767807007,8.017973403184442e-06,0.9890133118629456,0.4654149523973465
146,0.2864445447921753,7.3359329926461216e-06,0.9896228003501892,0.46399452865123747
147,0.28701770305633545,8.380787978239823e-06,0.9885613884925842,0.46613676857948305
148,0.287064790725708,9.479368080064887e-06,0.9879689598083496,0.4676677613258362
149,0.289432168006897,8.769561933149816e-06,0.9880657052993774,0.46719414603710174
