,x_shift,PoseNet,MAE,MSE,NLPD,PSNR,UIQI,LPIPS_vgg,SSIM,MSSIM
19,-0.31,1.1247029304504395,0.01333325169980526,0.0018962123431265354,0.09969429671764374,13.709184646606445,,0.14729458093643188,0.8056155443191528,
20,-0.3,1.1239886283874512,0.013287518173456192,0.0018894184613600373,0.10012786835432053,13.715250015258789,,0.14587640762329102,0.8054853677749634,
21,-0.29000000000000004,1.1213406324386597,0.01322582270950079,0.0018799911485984921,0.10050711780786514,13.724266052246094,,0.144341379404068,0.8055517673492432,
22,-0.28,1.109946846961975,0.013052990660071373,0.0018525832565501332,0.10110296308994293,13.752523422241211,,0.14092256128787994,0.8062658309936523,
23,-0.27,1.101526141166687,0.012941580265760422,0.0018342904513701797,0.10131241381168365,13.77264404296875,,0.1390308290719986,0.8069097995758057,
24,-0.26,1.0914496183395386,0.012813405133783817,0.0018127425573766232,0.10145846754312515,13.79747200012207,,0.13700653612613678,0.807745099067688,
25,-0.25,1.079725980758667,0.012668396346271038,0.0017877891659736633,0.10152806341648102,13.827665328979492,,0.13488593697547913,0.8087750673294067,
26,-0.24,1.0510964393615723,0.012327191419899464,0.0017271328251808882,0.10143675655126572,13.907204627990723,,0.13044613599777222,0.8114298582077026,
27,-0.22999999999999998,1.0341765880584717,0.012130815535783768,0.0016912103164941072,0.10126587003469467,13.958287239074707,,0.12802766263484955,0.8130577206611633,
28,-0.21999999999999997,1.0153995752334595,0.011917231604456902,0.0016514438902959228,0.100991390645504,14.018237113952637,,0.12544934451580048,0.8148912191390991,
29,-0.21000000000000002,0.9718117117881775,0.011437530629336834,0.0015602420317009091,0.10017254948616028,14.169297218322754,,0.1198003888130188,0.8191834688186646,
30,-0.2,0.9472292065620422,0.01117127574980259,0.0015088275540620089,0.09961302578449249,14.263008117675781,,0.11666858941316605,0.8216532468795776,
31,-0.19,0.9208367466926575,0.01088758371770382,0.0014536207308992743,0.09892833977937698,14.370819091796875,,0.11336639523506165,0.8243520259857178,
32,-0.18,0.8924285173416138,0.010586285963654518,0.0013947435654699802,0.09812399744987488,14.494400024414062,,0.10995859652757645,0.8272880911827087,
33,-0.16999999999999998,0.8311613202095032,0.009932142682373524,0.0012667023111134768,0.09614373743534088,14.796446800231934,,0.10260136425495148,0.8339086771011353,
34,-0.15999999999999998,0.7992770075798035,0.009579861536622047,0.0011980149429291487,0.09493326395750046,14.979239463806152,,0.09860428422689438,0.8376281261444092,
35,-0.14999999999999997,0.7666078209877014,0.00921106431633234,0.0011266209185123444,0.09358685463666916,15.186493873596191,,0.09443304687738419,0.841640830039978,
36,-0.14,0.7003967761993408,0.008426535874605179,0.0009772113990038633,0.09046889841556549,15.686100006103516,,0.08544596284627914,0.850622832775116,
37,-0.13,0.6666119694709778,0.0080118952319026,0.0009000622085295618,0.08866461366415024,15.985368728637695,,0.08072715997695923,0.8556433320045471,
38,-0.12,0.6319824457168579,0.007583038415759802,0.0008219472947530448,0.08673115074634552,16.323087692260742,,0.07599248737096786,0.8610367178916931,
39,-0.10999999999999999,0.5967711210250854,0.00714087812229991,0.0007434143917635083,0.08464822918176651,16.704252243041992,,0.0711284652352333,0.866824209690094,
40,-0.09999999999999998,0.523278534412384,0.006219035014510155,0.0005875059287063777,0.0799470916390419,17.622390747070312,,0.06070825085043907,0.8796743154525757,
41,-0.08999999999999997,0.4842830002307892,0.005740955471992493,0.0005114541272632778,0.07738714665174484,18.17571258544922,,0.05517091229557991,0.8867475390434265,
42,-0.08000000000000002,0.4439399540424347,0.005252660717815161,0.0004376063006930053,0.0746469721198082,18.806489944458008,,0.04937334731221199,0.8942694067955017,0.7860138416290283
43,-0.07,0.36030155420303345,0.0042484900914132595,0.0002995520189870149,0.0684739202260971,20.366703033447266,,0.037195250391960144,0.9107009768486023,0.8403462767601013
44,-0.06,0.31722381711006165,0.003734448691830039,0.00023696200514677912,0.06511172652244568,21.344985961914062,,0.03117968700826168,0.9195741415023804,0.8670067191123962
45,-0.04999999999999999,0.27368029952049255,0.003213708521798253,0.00017976596427615732,0.06136660277843475,22.507064819335938,,0.0252329520881176,0.9289191365242004,0.8929305672645569
46,-0.03999999999999998,0.22990791499614716,0.0026870903093367815,0.00012883050658274442,0.057046644389629364,23.918188095092773,,0.019373608753085136,0.9387834072113037,0.9178870916366577
47,-0.02999999999999997,0.14193396270275116,0.001620433060452342,4.9400958232581615e-05,0.0458512045443058,28.01064682006836,,0.008706149645149708,0.9605296850204468,0.9629204869270325
48,-0.020000000000000018,0.09816332906484604,0.0010822538752108812,2.27336713578552e-05,0.03739612549543381,31.338924407958984,,0.004408193752169609,0.9735922813415527,0.9811777472496033
49,-0.010000000000000009,0.0555654801428318,0.000541914370842278,5.99899385633762e-06,0.025865813717246056,37.03965759277344,,0.0012799974065274,0.9891209006309509,0.9944421648979187
50,0.0,0.023424090817570686,0.0,0.0,0.0,inf,,0.0,1.0,1.0
51,0.010000000000000009,0.05604413524270058,0.000541914370842278,5.99899385633762e-06,0.025852685794234276,37.03965759277344,,0.0012744046980515122,0.9891209006309509,0.9944429397583008
52,0.020000000000000018,0.09596166759729385,0.0010822538752108812,2.27336713578552e-05,0.037284430116415024,31.338924407958984,,0.004387874621897936,0.9735921621322632,0.9811878800392151
53,0.030000000000000027,0.1358850747346878,0.001620433060452342,4.9400958232581615e-05,0.045553699135780334,28.01064682006836,,0.008670555427670479,0.9605296850204468,0.962946891784668
